,Широта,Долгота
1136,56.245185,43.972391
1137,56.330388,43.931736
1138,56.245728,44.007258
1139,56.205864,43.805963
1140,56.21944,43.789857
1141,56.226561,43.412906
1142,56.334622,43.854683
1143,56.307439,43.994556
1144,56.304331,44.02194
1145,56.362303,43.860815
1146,56.274995,43.989406
1147,56.276824,43.920572
1148,56.363522,44.052571
1149,56.309058,43.987218
1150,56.30768,43.770703
1151,56.308622,43.926927
1152,56.304864,43.920691
1153,56.290085,43.986641
1154,56.282909,43.917278
1155,56.259552,43.857589
1156,56.155027,44.203553
1157,56.320231,43.945922
1158,56.345582,43.864653
1159,56.257777,44.011719
1160,56.315905,43.868079
1161,56.228259,43.884426
1162,56.211983,44.022483
1163,56.323117,44.00221
1164,56.286094,43.89008
1165,56.234623,44.099234
1166,56.309858,44.056053
1167,56.313178,44.028079
1168,56.270672,43.940976
1169,56.362336,43.858136
1170,56.318098,43.943244
1171,56.308965,43.873122
1172,56.334946,43.847938
1173,56.378096,44.020731
1174,56.331438,43.959059
1175,56.31653,43.946264
1176,56.316088,43.941914
1177,56.404211,44.006343
1178,56.210653,43.8881
1179,56.144806,44.205949
1180,56.321372,43.94564
1181,56.365142,43.818884
1182,56.33718,43.841676
1183,56.228508,43.865201
1184,56.258357,43.888531
1185,56.20561,43.797666
1186,56.22235,43.940964
1187,56.280273,43.951233
1188,56.343524,43.835813
1189,56.240886,43.857196
1190,56.288877,44.056971
1191,56.342442,43.863197
1192,56.239376,44.000118
1193,56.403988,44.00668
1194,56.260574,43.846193
1195,56.302386,44.040116
1196,56.270501,43.885799
1197,56.289131,43.940416
1198,56.252564,43.96774
1199,56.151705,44.206001
1200,56.317416,43.995458
1201,56.309393,44.012605
1202,56.284953,43.926761
1203,56.235574,44.017894
1204,56.305051,43.996722
1205,56.275031,43.994418
1206,56.149013,44.201166
1207,56.232605,43.435598
1208,56.293292,44.034228
1209,56.316904,44.060434
1210,56.320383,43.946418
1211,56.338248,43.941937
1212,56.334305,43.867535
1213,56.341154,44.103434
1214,56.319996,43.946599
1215,56.299797,44.079245
1216,56.353184,43.860698
1217,56.360618,44.053625
1218,56.204195,44.116956
1219,56.365008,43.817043
1220,56.309078,43.858979
1221,56.2936,44.032995
1222,56.243296,43.868945
1223,56.275034,43.997691
1224,56.151938,44.208059
1225,56.358495,44.050212
1226,56.23634,44.099331
1227,56.269398,43.905861
1228,56.302666,43.866304
1229,56.258633,43.90223
1230,56.347778,43.863771
1231,56.278253,43.901936
1232,56.321519,44.013591
1233,56.197959,44.096305
1234,56.30919,43.870556
1235,56.33834,43.95209
1236,56.323942,43.945329
1237,56.322859,43.946252
1238,56.366696,43.795307
1239,56.160841,44.221967
1240,56.452834,44.017584
1241,56.311373,43.847364
1242,56.127971,43.584781
1243,56.338119,43.857075
1244,56.359775,43.868507
1245,56.291674,44.034865
1246,56.286957,44.033652
1247,56.245686,43.865928
1248,56.237263,43.463038
1249,56.255307,43.866779
1250,56.334315,43.856233
1251,56.331082,43.826488
1252,56.311795,43.832472
1253,56.233765,43.445376
1254,56.24123,43.454598
1255,56.319198,43.858372
1256,56.274949,43.89556
1257,56.242392,43.968724
1258,56.410421,44.033491
1259,56.240593,43.963061
1260,56.233581,43.837024
1261,56.235068,43.996369
1262,56.262127,43.855558
1263,56.309718,43.830227
1264,56.234861,44.005674
1265,56.365535,43.808712
1266,56.257835,43.85587
1267,56.206985,43.802421
1268,56.243558,43.864639
1269,56.231353,43.94583
1270,56.21759,43.839771
1271,56.258531,43.902428
1272,56.264469,43.878296
1273,56.238908,43.460029
1274,56.225495,44.071559
1275,56.337616,43.842428
1276,56.311027,43.944905
1277,56.248744,43.878361
1278,56.237085,43.867341
1279,56.341116,43.81141
1280,56.331205,43.840331
1281,56.30536,43.845714
1282,56.363414,43.816094
1283,56.304782,43.845578
1284,56.23357,43.456641
1285,56.258447,43.902569
1286,56.323329,44.030415
1287,56.184994,43.818231
1288,56.151786,44.209668
1289,56.288214,43.998477
1290,56.306846,43.677571
1291,56.236484,43.865947
1292,56.216506,43.866197
1293,56.225996,44.071273
1294,56.289588,43.848681
1295,56.242869,43.863817
1296,56.232137,43.876042
1297,56.284337,43.978442
1298,56.327803,43.98473
1299,56.222429,43.940854
1300,56.354506,44.063303
1301,56.240496,43.855663
1302,56.236013,43.736211
1303,56.234851,43.851699
1304,56.299264,44.056456
1305,56.221677,43.940418
1306,56.306235,43.675715
1307,56.3446,43.803286
1308,56.239779,43.864059
1309,56.329885,44.008718
1310,56.360624,44.075761
1311,56.313011,44.025151
1312,56.288259,44.056959
1313,56.328866,43.946261
1314,56.317276,43.944855
1315,56.335581,44.118418
1316,56.287803,44.058428
1317,56.271893,43.93842
1318,56.354946,44.074358
1319,56.311138,43.934126
1320,56.310585,43.948839
1321,56.334638,43.911199
1322,56.287538,43.928753
1323,56.27485,43.946797
1324,56.29087,43.998822
1325,56.355254,44.07293
1326,56.296454,43.940259
1327,56.310948,43.936606
1328,56.266648,43.977026
1329,56.314556,43.889359
1330,56.336303,43.889731
1331,56.285047,43.940609
1332,56.329604,43.992857
1333,56.299315,43.945272
1334,56.329609,44.11538
1335,56.31206,43.934935
1336,56.311477,43.934604
1337,56.304583,44.021937
1338,56.306016,43.97842
1339,56.307821,44.018196
1340,56.30584,43.94555
1341,56.296313,43.979413
1342,56.287585,43.988444
1343,56.363424,44.064526
1344,56.291445,43.988369
1345,56.31653,43.946264
1346,56.286004,43.926577
1347,56.333976,43.969811
1348,56.307485,44.051532
1349,56.325225,44.023725
1350,56.329838,44.045197
1351,56.282585,43.979137
1352,56.282615,43.978668
1353,56.299521,44.043132
1354,56.282565,43.979459
1355,56.256836,44.011294
1356,56.293965,43.933863
1357,56.319081,43.994607
1358,56.312759,43.93471
1359,56.294973,44.070565
1360,56.277919,43.97984
1361,56.259642,44.00366
1362,56.327195,44.116316
1363,56.337565,44.115321
1364,56.271448,43.984581
1365,56.3459,43.930631
1366,56.314384,43.902339
1367,56.343222,43.930448
1368,56.325498,44.025883
1369,56.266557,43.939259
1370,56.265336,43.942649
1371,56.340706,43.880408
1372,56.277827,43.910675
1373,56.302523,43.881562
1374,56.154425,44.204806
1375,56.25783,43.855293
1376,56.232605,43.435598
1377,56.294749,43.884031
1378,56.27623,43.90544
1379,56.26748,44.093107
1380,56.308615,43.872522
1381,56.403934,44.006762
1382,56.293023,43.881545
1383,56.314745,43.869178
1384,56.228838,43.942416
1385,56.29469,43.879626
1386,56.248042,43.868113
1387,56.317631,43.867707
1388,56.294491,43.878994
1389,56.347463,43.870983
1390,56.294245,43.878641
1391,56.293936,43.878731
1392,56.154607,44.21626
1393,56.250065,44.041299
1394,56.303122,43.869911
1395,56.349557,43.868511
1396,56.262939,43.919055
1397,56.30444,43.866737
1398,56.310263,43.864111
1399,56.162378,43.91418
1400,56.241912,43.867743
1401,56.299213,43.868366
1402,56.341671,43.860527
1403,56.246299,43.970888
1404,56.342758,43.860633
1405,56.342758,43.860633
1406,56.341325,43.85982
1407,56.259242,43.918649
1408,56.245098,43.975238
1409,56.24683,43.962183
1410,56.151676,44.209851
1411,56.338869,43.856653
1412,56.334974,43.855722
1413,56.260463,43.909882
1414,56.242965,43.973426
1415,56.240197,43.826914
1416,56.336061,43.853277
1417,56.241465,43.977985
1418,56.232943,43.835395
1419,56.237967,43.83912
1420,56.38934,43.736193
1421,56.238372,44.006355
1422,56.23324,43.436648
1423,56.253091,43.914497
1424,56.236381,43.879319
1425,56.360928,43.856975
1426,56.151803,44.189247
1427,56.235743,43.863822
1428,56.249783,43.918608
1429,56.249019,43.92016
1430,56.33099,43.841883
1431,56.357338,43.850856
1432,56.231241,43.409945
1433,56.262271,43.888831
1434,56.290199,43.854419
1435,56.249468,43.858318
1436,56.244584,43.863278
1437,56.30544,43.844474
1438,56.216428,43.866237
1439,56.361435,43.851764
1440,56.206566,43.804181
1441,56.304701,43.624437
1442,56.223258,43.836405
1443,56.224251,43.868892
1444,56.236107,43.953407
1445,56.152219,44.196382
1446,56.235926,43.832809
1447,56.338654,43.804342
1448,56.308503,43.727816
1449,56.223172,43.852852
1450,56.14647,43.720436
1451,56.232954,43.95142
1452,56.228327,43.40011
1453,56.226098,43.862922
1454,56.232848,43.872868
1455,56.231797,43.819551
1456,56.157395,44.209666
1457,56.236921,43.461298
1458,56.232574,43.434583
1459,56.224186,44.071097
1460,56.239999,43.856271
1461,56.219463,43.789776
1462,56.233237,43.835903
1463,56.233776,43.441883
1464,56.235396,43.435981
1465,56.252118,43.877233
1466,56.227352,43.404383
1467,56.233919,44.09448
1468,56.235396,43.435981
1469,56.224421,44.072315
1470,56.29776,44.188567
1471,56.389113,43.738406
1472,56.237815,43.454861
1473,56.236447,43.841134
1474,56.247194,43.44628
1475,56.49375,43.611803
1476,56.375009,43.791669
1477,56.644437,43.47165
1478,56.274889,43.83658
1479,56.219804,43.791452
1480,56.146616,44.178822
1481,56.251741,43.865942
1482,56.485217,43.596205
1483,56.222674,43.940912
1484,56.33515,43.806991
1485,56.223094,43.809455
1486,56.146897,44.198549
1487,56.184025,44.146995
1488,56.253558,43.807265
1489,56.243296,43.868945
1490,56.191402,44.131273
1491,56.227695,43.459959
1492,56.23601,43.453378
1493,56.227222,43.403613
1494,56.173454,44.163968
1495,56.216465,43.866249
1496,56.234716,43.436647
1497,56.250985,43.851137
1498,56.38561,43.779699
1499,56.139881,44.203722
1500,56.158639,44.209714
1501,56.148127,44.199277
1502,56.216768,43.828106
1503,56.249407,43.847254
1504,56.154466,44.203077
1505,56.333353,43.794792
1506,56.234477,43.872826
1507,56.230775,43.409026
1508,56.367899,43.805906
1509,56.247591,43.839703
1510,56.240351,43.85639
1511,56.239075,43.480519
1512,56.146796,44.23105
1513,56.24265,43.848514
1514,56.362368,43.797012
1515,56.238509,43.855295
1516,56.226175,43.468212
1517,56.411343,43.765733
1518,56.103526,43.486775
1519,56.499739,43.593938
1520,56.191989,44.130075
1521,56.145461,44.17861
1522,56.212434,43.821031
1523,56.372393,43.792469
1524,56.233547,43.383586
1525,56.148979,44.202163
1526,56.213161,43.897636
1527,56.20959,44.103541
1528,56.222076,43.412587
1529,56.209176,44.102609
1530,56.231362,43.4113
1531,56.244782,43.826069
1532,56.227174,43.401334
1533,56.411343,43.765733
1534,56.196047,43.841461
1535,56.230997,43.717814
1536,56.232821,43.837228
1537,56.143875,43.793611
1538,56.233399,43.834792
1539,56.205926,43.79576
1540,56.231247,43.413672
1541,56.234813,43.434299
1542,56.241327,43.506912
1543,56.233093,43.829305
1544,56.235175,43.434604
1545,56.183937,43.818435
1546,56.23254,43.464953
1547,56.206155,43.879383
1548,56.192155,44.129475
1549,56.309036,43.754751
1550,56.221717,43.835632
1551,56.397555,43.696146
1552,56.236372,43.461957
1553,56.169565,43.902383
1554,56.231816,43.409532
1555,56.163638,43.915341
1556,56.151756,44.208129
1557,56.106485,44.143718
1558,56.237126,43.463479
1559,56.233287,43.439368
1560,56.525743,43.560343
1561,56.180399,44.020267
1562,56.403431,43.696695
1563,56.820941,44.575073
1564,56.186221,43.923133
1565,56.150632,44.190553
1566,56.158737,44.196709
1567,56.412698,43.643128
1568,56.235712,43.432648
1569,56.518073,43.579776
1570,56.191006,44.131822
1571,56.112668,44.201682
1572,56.194974,44.145299
1573,56.195229,43.775292
1574,56.231126,43.409994
1575,56.242236,43.469165
1576,56.236937,43.462244
1577,56.242339,43.421743
1578,56.175496,44.084017
1579,56.130956,44.251283
1580,56.306195,43.677642
1581,56.644789,43.474202
1582,56.190805,43.855138
1583,56.304187,43.611636
1584,56.210334,43.807817
1585,56.644361,43.471638
1586,56.637785,43.47401
1587,56.248991,43.433137
1588,56.235712,43.432648
1589,56.242084,43.512515
1590,56.23577,43.463707
1591,56.147384,44.213837
1592,56.250538,43.391658
1593,56.52821,44.026143
1594,56.142604,43.757161
1595,56.158737,44.196709
1596,56.233681,43.43608
1597,56.152984,44.189291
1598,56.068082,44.491596
1599,56.084689,44.145451
1600,56.299964,43.591212
1601,56.304234,43.610127
1602,56.159967,43.911801
1603,56.059485,43.867637
1604,56.233537,43.450814
1605,56.231565,43.409645
1606,56.273311,43.701459
1607,56.245757,43.434257
1608,56.122286,44.269527
1609,56.140219,44.228991
1610,56.468076,43.616159
1611,56.210345,43.381932
1612,56.102843,43.50738
1613,56.307087,43.679374
1614,56.495506,43.614084
1615,56.116634,44.277569
1616,56.306369,43.667188
1617,56.646148,43.471427
1618,56.227332,43.399166
1619,56.618986,44.07088
1620,56.508483,43.585112
1621,56.101995,43.502294
1622,56.231169,43.453979
1623,56.496867,43.613282
1624,56.522876,44.04515
1625,56.157136,44.196827
1626,56.157087,44.197008
1627,56.156888,44.196678
1628,56.15634,44.197728
1629,56.153101,44.191451
1630,56.302043,43.547284
1631,56.250362,43.562198
1632,56.154791,44.200632
1633,56.521094,44.116222
1634,55.965775,43.067401
1635,56.147114,44.180563
1636,56.146038,44.178341
1637,56.174041,43.759769
1638,56.03851,44.477659
1639,56.133015,43.642114
1640,,
1641,56.240896,43.498425
1642,56.128101,44.111328
1643,56.104042,43.515665
1644,56.101251,43.518406
1645,56.644947,43.472186
1646,56.145313,44.193967
1647,56.144787,44.192994
1648,56.146553,44.199067
1649,56.141344,44.188663
1650,56.641821,43.467707
1651,56.145529,44.205691
1652,56.104536,43.518925
1653,56.145161,44.206116
1654,56.145377,44.207027
1655,56.14728,44.214015
1656,56.228563,43.451838
1657,56.233666,43.435852
1658,56.543464,44.0188
1659,56.236984,43.436337
1660,56.143104,43.793113
1661,56.24022,43.520146
1662,56.168642,43.733833
1663,56.242886,43.443012
1664,56.167632,43.732544
1665,56.263293,43.408831
1666,56.230831,43.411663
1667,56.626858,44.083323
1668,56.140264,44.229265
1669,56.235224,43.436397
1670,56.226263,43.414109
1671,56.234,43.409613
1672,56.233129,43.436079
1673,56.227,43.417986
1674,56.231263,43.409931
1675,56.249074,43.391228
1676,56.23186,43.490703
1677,56.491599,43.612295
1678,56.421741,43.633927
1679,56.243917,43.454428
1680,56.493594,43.610213
1681,56.144758,43.755847
1682,56.248063,43.399168
1683,56.228563,43.389326
1684,56.236322,43.46586
1685,56.27124,44.417238
1686,56.297395,43.456475
1687,56.664276,43.467624
1688,56.237799,43.451752
1689,56.255939,43.59956
1690,55.968114,43.065632
1691,56.229701,43.456954
1692,56.236921,43.461298
1693,56.129329,44.254753
1694,56.526197,43.553832
1695,56.235746,43.454204
1696,56.248102,43.464882
1697,56.230519,43.480948
1698,56.640263,43.472648
1699,56.646956,43.495062
1700,56.104516,43.520221
1701,56.078936,43.469236
1702,56.51698,43.558794
1703,56.645185,43.471969
1704,56.238698,43.475779
1705,56.236937,43.462244
1706,56.239,43.472879
1707,56.122165,44.269691
1708,56.242444,43.421727
1709,56.24447,43.417005
1710,55.954672,43.068364
1711,56.194164,43.615012
1712,56.628272,43.415635
1713,56.787077,44.494989
1714,56.246473,43.446783
1715,56.103959,43.514141
1716,56.782487,44.460588
1717,56.292836,43.335761
1718,55.974772,44.669543
1719,56.245548,43.45378
1720,56.293844,43.353808
1721,56.105589,43.518279
1722,56.638292,43.404155
1723,56.804501,43.347617
1724,56.11023,44.283353
1725,56.231531,43.409712
1726,56.234904,43.435773
1727,56.07021,44.143922
1728,56.104814,43.488775
1729,56.010426,44.914285
1730,56.234703,43.435583
1731,56.789386,44.489434
1732,56.220214,43.385174
1733,56.227289,43.398735
1734,56.098678,43.513869
1735,56.069002,43.854645
1736,56.490584,43.614408
1737,56.228604,43.454163
1738,56.228563,43.389326
1739,56.09955,43.483253
1740,56.616088,43.434152
1741,56.656773,43.474188
1742,55.813104,44.095692
1743,56.49363,43.611383
1744,56.493566,43.611519
1745,56.247984,43.419364
1746,56.247812,43.406127
1747,56.494266,43.611536
1748,56.493282,43.610187
1749,56.489472,43.604786
1750,56.636545,43.517302
1751,56.497002,43.613282
1752,56.496957,43.61312
1753,56.497217,43.612395
1754,56.497484,43.612109
1755,56.49548,43.608617
1756,56.787357,44.506951
1757,56.500161,43.604904
1758,56.500989,43.603235
1759,56.643644,43.385485
1760,56.486307,43.578558
1761,56.486649,43.577902
1762,56.488771,43.579454
1763,56.505149,43.600605
1764,56.505149,43.600605
1765,56.505084,43.599905
1766,56.50523,43.599902
1767,56.22777,43.387522
1768,56.484173,43.568866
1769,56.796359,44.507497
1770,56.529287,43.631581
1771,55.965374,43.065834
1772,56.505165,43.591599
1773,56.64211,43.397086
1774,56.792469,44.494644
1775,56.464149,43.536625
1776,56.217803,43.285938
1777,55.936388,43.05431
1778,56.100497,43.479349
1779,56.103526,43.486775
1780,56.099721,43.47786
1781,56.227712,43.398153
1782,56.686921,44.181553
1783,56.631255,43.412327
1784,56.713928,43.180855
1785,,
1786,,
1787,,
1788,56.297998,43.458767
1789,56.042272,44.441756
1790,56.232826,43.482636
1791,56.29736,43.456844
1792,56.787689,44.497174
1793,56.793154,44.498469
1794,56.255502,43.467463
1795,56.126904,43.58362
1796,56.509349,43.552411
1797,56.248094,43.464966
1798,56.639104,43.492377
1799,56.516671,43.559518
1800,56.517395,43.56033
1801,56.516716,43.559356
1802,56.027182,44.168988
1803,56.516991,43.558611
1804,55.934367,43.057353
1805,55.987563,43.274558
1806,56.2371,43.463487
1807,56.515755,43.550803
1808,56.515845,43.550884
1809,56.515845,43.55064
1810,56.228124,43.467847
1811,56.236421,43.461946
1812,56.520113,43.554792
1813,56.231547,43.464519
1814,56.632032,43.409054
1815,56.252736,43.451893
1816,56.525833,43.560181
1817,56.231051,43.46265
1818,56.633144,43.404097
1819,56.520461,43.54811
1820,56.526107,43.55375
1821,56.010375,44.914006
1822,56.526395,43.551521
1823,56.228878,43.456012
1824,56.23511,43.450926
1825,56.22865,43.452391
1826,56.644522,43.471167
1827,56.52333,43.538863
1828,56.243813,43.440251
1829,56.646309,43.471234
1830,56.756523,43.229888
1831,56.790932,44.505494
1832,56.234122,43.436095
1833,56.234114,43.436053
1834,56.234105,43.43601
1835,56.235573,43.433263
1836,56.235515,43.432958
1837,56.639468,43.402812
1838,56.237053,43.428526
1839,56.638119,43.403942
1840,56.239951,43.421608
1841,56.116198,43.533264
1842,56.110776,43.536903
1843,56.249971,43.41084
1844,56.645688,43.417498
1845,56.217085,43.295486
1846,56.225807,43.414736
1847,56.714277,43.181027
1848,56.179447,43.445067
1849,55.992609,44.757528
1850,56.257078,43.397033
1851,56.108177,44.490908
1852,56.646216,43.471295
1853,56.247106,43.397197
1854,56.260747,43.39087
1855,56.181422,43.433353
1856,56.106706,43.514881
1857,56.227287,43.399166
1858,56.227424,43.398737
1859,56.104101,43.515811
1860,56.103943,43.515618
1861,56.102774,43.517277
1862,56.227426,43.3982
